Canonicalized SMILES,Standardized SMILES,Canonicalized Taste,Original Labels,Source,multi_taste
C=C1CCC2CC1C2(C)C,C=C1CCC2CC1C2(C)C,undefined,"resinous, resin, turpentine, green, hay, woody, pine, dry",flavor_db,0
c1coc(Cn2cccc2)c1,c1coc(Cn2cccc2)c1,undefined,"vegetable, waxy, plastic, coffee, fruity, green",flavor_db,0
CC(=O)c1cc(C)ccc1O,CC(=O)c1cc(C)ccc1O,sweet,"floral, heavy, sweet, herbal",flavor_db,0
C=C1CCC(C(C)C)C2C=C(C)CCC12,C=C1CCC(C(C)C)C2C=C(C)CCC12,undefined,"spice, herbal, woody, wood, herb",flavor_db,0
COC(=O)CC(C)O,COC(=O)CC(C)O,undefined,"apple, mild",flavor_db,0
CC(O)C=Cc1ccccc1,CC(O)C=Cc1ccccc1,sweet,"floral, sweet, fruity, balsam",flavor_db,0
CCCCCC1OCC(C)O1,CCCCCC1OCC(C)O1,undefined,"vegetable skin, rue, licorice, petroleum, waxy, fresh, clean, green",flavor_db,0
CSCSC,CSCSC,undefined,"sulfur, sulfurous, garlic, green, horseradish, mushroom, spicy, cheese",flavor_db,0
C=CC(=O)CC,C=CC(=O)CC,undefined,"peppery, mustard, garlic, onion, fish, pungent",flavor_db,0
C=CC(=O)CCC,C=CC(=O)CCC,undefined,"vegetable, cooked vegetable, metal, metallic, cooked",flavor_db,0
CC12CCC(C1)C(C)(C)C2O,CC12CCC(C1)C(C)(C)C2O,sweet,"dry, lemon, borneol, sweet, pine, camphor, woody, bitter",flavor_db,1
CCCCCCCS,CCCCCCCS,undefined,"onion, sulfurous",flavor_db,0
CCCCCCCCCC(C)O,CCCCCCCCCC(C)O,undefined,"waxy, cotton, fresh, sarsaparilla, clean cloth",flavor_db,0
SC1CCCC1,SC1CCCC1,undefined,"citrus, wine_like, garlic, onion, vegetable, egg, alliaceous, fatty, floral, earthy, woody, horseradish, fruity, celery, herbaceous, nutty, meaty, spicy, green",flavor_db,0
CCCCCCC1OCC(CO)O1,CCCCCCC1OCC(CO)O1,sweet,"earthy, fungal, sweet",flavor_db,0
CCCCCCCCCC,CCCCCCCCCC,undefined,alkane,flavor_db,0
CCCCCCCCC(=O)OC,CCCCCCCCC(=O)OC,sweet,"coconut, wine, waxy, sweet, fruity, tropical, pear",flavor_db,0
C=Cc1scnc1C,C=Cc1scnc1C,undefined,"vegetable, musty, cocoa, root, nutty",flavor_db,0
C=CCOC(=O)Cc1ccccc1,C=CCOC(=O)Cc1ccccc1,sweet,"fruity, sweet, rum, honey",flavor_db,0
CCC(C)CS,CCC(C)CS,undefined,"bloody, sulfurous, meaty",flavor_db,0
CCOC(=O)CCc1ccccc1,CCOC(=O)CCc1ccccc1,undefined,"rose, rum, fruity, honey, hyacinth, flower",flavor_db,0
CCCCCCCC(=O)OCCC(C)C,CCCCCCCC(=O)OCCC(C)C,sweet,"coconut, pineapple, oily, sweet, fruity, soapy, green",flavor_db,0
CCCCCOC(=O)c1ccccc1,CCCCCOC(=O)c1ccccc1,undefined,"amber, musky, floral, balsam, green",flavor_db,0
CCCCCOC(=O)c1ccccc1O,CCCCCOC(=O)c1ccccc1O,sweet,"chocolate, herbal, floral, sweet, azalea, clover, green",flavor_db,0
C=CCSSSCC=C,C=CCSSSCC=C,undefined,"garlic, onion, metallic, green",flavor_db,0
C=CCOC(=O)CCC,C=CCOC(=O)CCC,sweet,"peach, pineapple, apricot, waxy, sweet, pungent, fruity, tropical, green",flavor_db,0
CCCCOC(=O)c1ccccc1O,CCCCOC(=O)c1ccccc1O,undefined,"harsh, clover, ethyl benzoate",flavor_db,0
C=CCCC=O,C=CCCC=O,undefined,roasted,flavor_db,0
CC(C)COc1ccc2ccccc2c1,CC(C)COc1ccc2ccccc2c1,sweet,"orange, strawberry, sweet, naphthyl, fruity, blossom",flavor_db,0
C=CCSSCC=C,C=CCSSCC=C,undefined,"garlic, onion, metallic, alliaceous",flavor_db,0
C=CCSSCCC,C=CCSSCCC,undefined,"garlic, onion, alliaceous, green",flavor_db,0
CCCSSC,CCCSSC,undefined,"mustard, onion, tomato, radish, sulfury",flavor_db,0
CCCCCC(=O)OCCC(C)C,CCCCCC(=O)OCCC(C)C,undefined,"apple, pineapple, banana, fruity, green",flavor_db,0
CCCCCc1ccccn1,CCCCCc1ccccn1,undefined,"tallow, pepper, fat, herbal, fatty, mushroom, green",flavor_db,0
CCCCCCCCC1CCC(=O)O1,CCCCCCCCC1CCC(=O)O1,sweet,"peach, fatty, musty, fruit, sweet, fruity, metallic, flower",flavor_db,0
CCCCCC(=O)OC(C)C,CCCCCC(=O)OC(C)C,undefined,"berry, pineapple, fresh, logenberry, fruity",flavor_db,0
CCCOC(=O)c1ccccc1,CCCOC(=O)c1ccccc1,undefined,"nutty, balsam",flavor_db,0
CC1=NCCS1,CC1=NCCS1,undefined,"musty, nutty, sulfurous, meaty",flavor_db,0
CCCCCCOC(=O)C(C)C,CCCCCCOC(=O)C(C)C,sweet,"apple, berry, wine, grape, ripe, sweet, fruity, pear, green",flavor_db,0
CCCCCC=CC=CC=O,CCCCCC=CC=CC=O,undefined,seaweed,flavor_db,1
CCC1C=CC(=O)O1,CCC1C=CC(=O)O1,undefined,spice,flavor_db,0
CC1CCCC(C)(C)C1=O,CC1CCCC(C)(C)C1=O,undefined,"pungent, honey, cistus, labdanum, thujone",flavor_db,0
C=CC(CCCCC)OC(C)=O,C=CC(CCCCC)OC(C)=O,undefined,"herbal, fresh, oily, fruity, lavender, green",flavor_db,0
CCC(C)COC(=O)C(C)CC,CCC(C)COC(=O)C(C)CC,sweet,"apple, berry, waxy, ester, sweet, fruity, green",flavor_db,0
C1CCC(SSC2CCCCC2)CC1,C1CCC(SSC2CCCCC2)CC1,undefined,"berry, onion, egg, musty, coffee, nut skin, clam, crab, alliaceous",flavor_db,0
O=c1[nH]sc2ccccc12,O=c1[nH]sc2ccccc12,sweet,sweet,flavor_db,0
CCCCCCOC(=O)CCC,CCCCCCOC(=O)CCC,sweet,"apple, apple peel, waxy, sweet, fruity, soapy, green",flavor_db,0
CCOC(C)CC,CCOC(C)CC,undefined,"floral, woody, berry",flavor_db,0
C=CCOC(=O)CCC1CCCCC1,C=CCOC(=O)CCC1CCCCC1,sweet,"pineapple, waxy, sweet, fruity, tropical, candy",flavor_db,0
COC(=O)c1ccccc1NC(C)=O,COC(=O)c1ccccc1NC(C)=O,undefined,"powdery, fruity, strawberry, very mild",flavor_db,0
CC1=CC(=O)CC1,CC1=CC(=O)CC1,sweet,"fatty, sweet, fruity",flavor_db,0
CCCCCCCCCCCCCCC=O,CCCCCCCCCCCCCCC=O,undefined,"waxy, fresh",flavor_db,0
CCCc1ccc(O)c(OC)c1,CCCc1ccc(O)c(OC)c1,sweet,"powdery, allspice, clove, pepper, sharp, fishy, phenol, sweet, anise, balsam, soapy, spicy, phenolic",flavor_db,0
C=CCOC(=O)CC(C)C,C=CCOC(=O)CC(C)C,sweet,"apple, pineapple, banana, sweet, fruity, cherry",flavor_db,0
CC1=CCC2(C(C)C)CC12,CC1=CCC2(C(C)C)CC12,undefined,"wood, woody, herb, green",flavor_db,0
CSS(C)(=O)=O,CSS(C)(=O)=O,undefined,"sulfurous, roasted, pungent",flavor_db,0
OCCC(O)CO,OCCC(O)CO,sweet,sweet-like,flavor_db,0
COc1cnccn1,COc1cnccn1,sweet,"nutty, sweet, cocoa",flavor_db,0
CC1OCCC1=O,CC1OCCC1=O,sweet,"solvent, bread, buttery, sweet, nutty",flavor_db,0
CCc1ccco1,CCc1ccco1,sweet,"earthy, sweet, burnt, malty",flavor_db,0
CSCCC=O,CSCCC=O,undefined,"potato, vegetable, tomato, fishy, musty, earthy, creamy, peanut, cooked potato, beef",flavor_db,0
CCOC(=O)C1CCCCC1,CCOC(=O)C1CCCCC1,undefined,"winey, fruit, fruity, cheese",flavor_db,0
CCCCC1CCCC(=O)O1,CCCCC1CCCC(=O)O1,sweet,"coconut, coumarin, milky, creamy, sweet",flavor_db,0
C=C1CCC2(C(C)C)CC12,C=C1CCC2(C(C)C)CC12,undefined,"citrus, spice, pepper, turpentine, woody, terpene, wood, pine",flavor_db,0
O=C1CCCCCCCCCOCCCCCO1,O=C1CCCCCCCCCOCCCCCO1,undefined,musky,flavor_db,0
C=CC(O)CCCCC,C=CC(O)CCCCC,undefined,"raw, fishy, oily, earthy, fungal, chicken, mushroom, green",flavor_db,0
O=CC(O)C(O)C(O)C(O)C(=O)O,O=CC(O)C(O)C(O)C(O)C(=O)O,sweet,sweet,flavor_db,0
CC(CCO)CC(C)(C)C,CC(CCO)CC(C)(C)C,undefined,"floral, earthy, hay, straw, leaf, aldehydic, grassy, weedy, green",flavor_db,0
COCCc1ccccc1,COCCc1ccccc1,undefined,"chrysanthemum, jasmin, rose, floral, metallic, green",flavor_db,0
CC(=O)CCc1ccc(OC(C)=O)cc1,CC(=O)CCc1ccc(OC(C)=O)cc1,undefined,"jam, berry, blueberry, raspberry",flavor_db,0
O=C(O)COc1ccccc1,O=C(O)COc1ccccc1,sweet,"sour, sweet",flavor_db,1
O=C(O)COc1ccccc1,O=C(O)COc1ccccc1,sour,"sour, sweet",flavor_db,1
CC(O)C(O)C(O)C(O)C=O,CC(O)C(O)C(O)C(O)C=O,sweet,sweet,flavor_db,1
CC1=C(O)C(=O)C(C)O1,CC1=C(O)C(=O)C(C)O1,sweet,"caramel, strawberry, grape, cotton, sweet, sugar, candy, almond",flavor_db,0
CSSSC,CSSSC,undefined,"sulfur, cabbage, sulfurous, onion, fish, savory, meaty, cooked",flavor_db,0
C=C(C)CC(C)=O,C=C(C)CC(C)=O,undefined,"acrylic, vegetable, pungent",flavor_db,0
CCCCCc1ccco1,CCCCCc1ccco1,undefined,"butter, green bean, vegetable, earthy, beany, fruity, metallic, green",flavor_db,0
CCCCCCCc1ccco1,CCCCCCCc1ccco1,undefined,"lactonic, roasted, fatty, oily, nutty, green",flavor_db,0
CCOC(CC(C)C)OCC,CCOC(CC(C)C)OCC,undefined,"fatty, fruity",flavor_db,0
CCCC(=O)C(C)=O,CCCC(=O)C(C)=O,sweet,"butter, caramel, oily, fatty, sweet, creamy, fruity, phenolic, dry",flavor_db,0
CCCSC,CCCSC,undefined,"leek, creamy, alliaceous, green",flavor_db,0
COC(=O)c1ccc(O)c(OC)c1,COC(=O)c1ccc(O)c(OC)c1,undefined,"butterscotch, caramel, warm, vanilla, spicy",flavor_db,0
CCCCCCC(C)O,CCCCCCC(C)O,undefined,"fat, herbal, fresh, earthy, woody, mushroom, spicy, green",flavor_db,0
C=CCOC(=O)CCCCCCC,C=CCOC(=O)CCCCCCC,sweet,"butter, pineapple, waxy, banana, fatty, sweet, fruity, tropical, green",flavor_db,0
CCCC(=O)Oc1ccccc1,CCCC(=O)Oc1ccccc1,sweet,"floral, sweet",flavor_db,0
CCCCCCC1OCC(C)O1,CCCCCCC1OCC(C)O1,undefined,"fatty, green",flavor_db,0
O=COC1CCCCC1,O=COC1CCCCC1,sweet,"cooling, jam, ethereal, banana, sweet, fruity, cherry",flavor_db,0
O=C1CCC2CCCCC2O1,O=C1CCC2CCCCC2O1,sweet,"coumarin, herbal, sweet, woody, tonka",flavor_db,0
c1coc(CSSCc2ccco2)c1,c1coc(CSSCc2ccco2)c1,undefined,"roasted, cabbage, onion, sulfury, coffee, chicken, meaty",flavor_db,0
CCCCc1ccco1,CCCCc1ccco1,sweet,"mild, wine, sweet, fruity, spicy",flavor_db,0
CCCCC(C)C(=O)O,CCCCC(C)C(=O)O,undefined,"lard, oily, fatty, fruity, cheese",flavor_db,0
CC(C)=CCCC(C)O,CC(C)=CCCC(C)O,sweet,"oily, coriander, sweet, green",flavor_db,0
COC(=O)C1CCCCC1,COC(=O)C1CCCCC1,undefined,"berry, pineapple, fruit, ester, estery, fruity, milk",flavor_db,0
C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1,C=C(C)C1CCC2=CC(=O)CC(C)C2(C)C1,undefined,"grapefruit peel, citrus, gardenia, woody, grapefruit",flavor_db,0
CCc1ccc(C=O)cc1,CCc1ccc(C=O)cc1,sweet,"sweet, almond, bitter",flavor_db,1
CCc1ccc(C=O)cc1,CCc1ccc(C=O)cc1,bitter,"sweet, almond, bitter",flavor_db,1
C=CC(O)CCC,C=CC(O)CCC,undefined,"ethereal, rum, green",flavor_db,0
CCCCCc1cccs1,CCCCCc1cccs1,sweet,"fatty, fruit, sweet, fruity, cranberry",flavor_db,0
C=CC(O)CCCC,C=CC(O)CCCC,undefined,"acrylate, tomato, oily, metallic, spicy, green",flavor_db,0
CCc1occc(=O)c1O,CCc1occc(=O)c1O,sweet,"sweet, candy, strawberry, jam, caramel, bitter, cotton",flavor_db,1
C=CCCCCCC(C)=O,C=CCCCCCC(C)=O,undefined,"fruity, baked",flavor_db,0
CC(C)=CCOC(=O)c1ccccc1,CC(C)=CCOC(=O)c1ccccc1,undefined,"chocolate, fruity, balsam, tea, ylang",flavor_db,0
O=C(O)CC1CCCCC1,O=C(O)CC1CCCCC1,undefined,"caramel, powdery, jasmine, acetic, sharp, fatty, musty, honey, cheese",flavor_db,0
CCCCCCOC(C)OCCCCCC,CCCCCCOC(C)OCCCCCC,sweet,"ethereal, herbal, waxy, sweet, green",flavor_db,0
CC(CC=O)CC(C)(C)C,CC(CC=O)CC(C)(C)C,undefined,"citrus, green, fatty, aldehydic, grassy, weedy, natural, dry",flavor_db,0
CCCCCCC(=O)OCCCC,CCCCCCC(=O)OCCCC,undefined,"apple, herbal, cut grass, fruity, marigold",flavor_db,0
CCOC(=O)CCS,CCOC(=O)CCS,undefined,"meaty, skunk",flavor_db,0
CC(=O)CCc1ccc(O)cc1,CC(=O)CCc1ccc(O)cc1,sweet,"berry, jam, ripe, floral, sweet, raspberry",flavor_db,0
CC1SCCS1,CC1SCCS1,undefined,"sulfur, sulfurous, smoky, vegetable, savory, alliaceous",flavor_db,0
Cc1nccnc1C,Cc1nccnc1C,undefined,"butter, caramel, nut, peanut butter, meat, leather, coffee, cocoa, peanut, nutty, almond, walnut",flavor_db,0
C=C(C)C1CCC(C)C(=O)C1,C=C(C)C1CCC(C)C(=O)C1,undefined,"minty, herbal",flavor_db,0
C=CC1(C)CCC(C(C)(C)O)O1,C=CC1(C)CCC(C(C)(C)O)O1,undefined,"musty, alcohol, fenchyl, camphor",flavor_db,1
C=C(C)C1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,undefined,"lemon, citrus, orange, herbal, woody, terpene, citric, camphor",flavor_db,1
CCCSSSCCC,CCCSSSCCC,undefined,"sulfurous, garlic, onion, tropical, green",flavor_db,0
CCCC(C)O,CCCC(C)O,undefined,"oil, fermented, mild, fusel, green",flavor_db,0
CCCCCCCCCCC(C)=O,CCCCCCCCCCC(C)=O,undefined,"floral, citrus, orange, fruity",flavor_db,0
CCCCCCOC(=O)CCCCC,CCCCCCOC(=O)CCCCC,undefined,"peach, vegetable, herbal, apple peel, fresh, cut grass, fruity",flavor_db,0
O=S1(=O)N=C(O)c2ccccc21.O=S1(=O)N=C(O)c2ccccc21,O=S1(=O)N=C(O)c2ccccc21.O=S1(=O)N=C(O)c2ccccc21,sweet,sweet,flavor_db,0
CSCCSC,CSCCSC,undefined,"sulfurous, dairy",flavor_db,0
CCCCCCOC(=O)c1ccccc1,CCCCCCOC(=O)c1ccccc1,undefined,"fresh, sappy, woody, clean, balsam",flavor_db,0
c1csc(SSc2cccs2)c1,c1csc(SSc2cccs2)c1,undefined,"rubbery, earthy, mushroom",flavor_db,0
CCCCCC(=O)OCc1ccccc1,CCCCCC(=O)OCc1ccccc1,undefined,"apricot, gardenia, jasmin, fruity, green",flavor_db,0
CC(C)OC(=O)CCCCC(=O)OC(C)C,CC(C)OC(=O)CCCCC(=O)OC(C)C,sour,"fatty, sour, estery, mild",flavor_db,0
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,undefined,"orange, gardenia, herbal, linalool, fresh, woody, blossom",flavor_db,0
COc1ccccc1S,COc1ccccc1S,sweet,"spicy, sulfurous, powdery, smoked, sweet, sausage, meaty, phenolic",flavor_db,0
Cc1cnc2ccccc2n1,Cc1cnc2ccccc2n1,undefined,"roast, nut, toasted, fruit, coffee, fruity, nutty",flavor_db,0
[He],[He],undefined,odorless,flavor_db,0
CCOC(=O)C(C)CC,CCOC(=O)C(C)CC,sweet,"apple, sharp, sweet, plum, fruity, green",flavor_db,1
CCCCOC(=O)C(C)OC(=O)CCC,CCCCOC(=O)C(C)OC(=O)CCC,undefined,"butter, coconut, buttermilk, creamy, dairy, buttery, cheese",flavor_db,0
CC(=O)C(=O)C(C)C,CC(=O)C(=O)C(C)C,sweet,"fatty, sweet, creamy, fruity, buttery",flavor_db,0
C=CCOC(=O)c1ccccc1N,C=CCOC(=O)c1ccccc1N,undefined,"floral, grape, leaf, green",flavor_db,0
C=CCOC(=O)COc1ccccc1,C=CCOC(=O)COc1ccccc1,sweet,"chamomile, pineapple, fresh, sweet, cocoa, honey",flavor_db,0
O=[Si]=O,O=[Si]=O,undefined,odorless,flavor_db,0
CCCCOC(=O)c1ccccc1N,CCCCOC(=O)c1ccccc1N,sweet,"berry, powdery, wine, grape, floral, sweet, plum, fruity, petitgrain",flavor_db,0
Nc1ccccc1C(=O)OC1CCCCC1,Nc1ccccc1C(=O)OC1CCCCC1,undefined,"neroli, orange, blossom, mild",flavor_db,0
CCCCCCCCCC(OC)OC,CCCCCCCCCC(OC)OC,undefined,"neroli, citrus, herbal, green",flavor_db,0
CC(C)COC(=O)c1ccccc1N,CC(C)COC(=O)c1ccccc1N,sweet,"berry, grape, floral, sweet, fruity",flavor_db,0
CCCCCCC(=O)OCC(C)C,CCCCCCC(=O)OCC(C)C,undefined,"herbal, fruity, green",flavor_db,0
C=C(C)C1CCC(C)CC1O,C=C(C)C1CCC(C)CC1O,undefined,"cooling, herbal, woody, minty, grassy, medicinal, green",flavor_db,0
CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,undefined,"fatty, waxy, mild",flavor_db,1
O=CC(O)C(O)C(O)C(O)CO,O=CC(O)C(O)C(O)C(O)CO,sweet,sweet,flavor_db,0
CCOc1ccc(C=O)cc1,CCOc1ccc(C=O)cc1,sweet,"floral, anisic, sweet, spicy",flavor_db,0
C=CCc1ccc(OC=O)c(OC)c1,C=CCc1ccc(OC=O)c(OC)c1,undefined,"orris, dry, woody, warm",flavor_db,0
CCCCCCOC(=O)C(C)CC,CCCCCCOC(=O)C(C)CC,undefined,"apple, waxy, strawberry, fruity, tropical, spicy, green",flavor_db,0
CCC(C)N,CCC(C)N,undefined,"ammonia, fishy",flavor_db,0
CCCC(=O)OC(C)(C)Cc1ccccc1,CCCC(=O)OC(C)(C)Cc1ccccc1,undefined,"prune, herbal, floral, plum, fruity, green",flavor_db,0
CCCCCCCCCCCCC=O,CCCCCCCCCCCCC=O,sweet,"grapefruit peel, citrus, must, fresh, waxy, sweet, clean, aldehydic, soapy, flower, petal",flavor_db,0
CCCCC(=O)C(C)C,CCCCC(=O)C(C)C,undefined,"leafy, fruity, green",flavor_db,0
CCc1cnc(C)cn1,CCc1cnc(C)cn1,sweet,"bean, fruit, sweet, coffee",flavor_db,0
CCc1nc(C)cnc1C,CCc1nc(C)cnc1C,undefined,"roast, roasted, potato, cocoa, nutty",flavor_db,0
CC1=CCC2C(C1)C2(C)C,CC1=CCC2C(C1)C2(C)C,sweet,"lemon, citrus, sweet, resin",flavor_db,1
CCC(=O)c1cccs1,CCC(=O)c1cccs1,undefined,"caramel, creamy",flavor_db,0
CC(=O)C(=O)CC(C)C,CC(=O)C(=O)CC(C)C,sweet,"brown, butter, sharp, sweet, creamy, fruity",flavor_db,0
CCc1cncc(C)n1,CCc1cncc(C)n1,undefined,"potato, roasted",flavor_db,0
Cc1nccnc1CC(C)C,Cc1nccnc1CC(C)C,undefined,"syrup, sugar, herbal, green",flavor_db,0
CCc1ncc(C)nc1C,CCc1ncc(C)nc1C,undefined,"roast, burnt almonds, roasted nuts, potato, coffee",flavor_db,0
C=Cc1cnc(C)cn1,C=Cc1cnc(C)cn1,undefined,coffee,flavor_db,0
C=CC1(C)CCC(O)C(C)(C)O1,C=CC1(C)CCC(O)C(C)(C)O1,undefined,"floral, flower",flavor_db,0
Cc1cnc(C)c(C)n1,Cc1cnc(C)c(C)n1,undefined,"hazelnut, roast, roasted, powdery, potato, must, musty, earthy, cocoa, peanut, nutty",flavor_db,0
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,bitter,bitter,flavor_db,0
CC(C)=CCCC(C)C1(O)CC=C(C)CC1,CC(C)=CCCC(C)C1(O)CC=C(C)CC1,sweet,"lemon, citrus, herbal, fresh, floral, sweet, tangy, herb",flavor_db,0
CC1(C)CCCC2(C)OC(=O)C=C12,CC1(C)CCCC2(C)OC(=O)C=C12,undefined,"red fruit, coumarin, woody, musk, ripe apricot",flavor_db,0
CN1C(=O)c2ccccc2S1(=O)=O,CN1C(=O)c2ccccc2S1(=O)=O,sweet,sweet,flavor_db,1
CCc1nc(C)cs1,CCc1nc(C)cs1,undefined,"nutty, pistachio, green",flavor_db,0
CCc1nccnc1C,CCc1nccnc1C,undefined,"raw, hazelnut, roast, sweat, potato, bread, musty, earthy, peanut, nutty, corn",flavor_db,0
CCc1nccnc1CC,CCc1nccnc1CC,undefined,"raw, hazelnut, pepper, nutty, green",flavor_db,0
CCc1cnc(C)c(C)n1,CCc1cnc(C)c(C)n1,undefined,"burnt, popcorn",flavor_db,0
CC(C)=CC1CC(C)CCO1,CC(C)=CC1CC(C)CCO1,undefined,"red rose, fresh, geranium, spicy, green",flavor_db,1
CC(=O)OC1CC(C)CCC1C(C)C,CC(=O)OC1CC(C)CCC1C(C)C,undefined,"camphoraceous, orange, raspberry, melon",flavor_db,0
CCC(C)C(=O)OC1CC(C)CCC1C(C)C,CCC(C)C(=O)OC1CC(C)CCC1C(C)C,bitter,bitter,flavor_db,0
C=CC(CCCCC)OC(=O)CCC,C=CC(CCCCC)OC(=O)CCC,undefined,"butter, animal, fishy, fruity, mushroom",flavor_db,0
CCc1ncc(C)nc1CC,CCc1ncc(C)nc1CC,undefined,"roast, citrus, hazelnut, roasted, wine_like, potato, vegetable, meat, fatty, floral, earthy, woody, musty, fruity, herbaceous, nutty, meaty, spicy, green",flavor_db,0
CCc1cnc(C)c(CC)n1,CCc1cnc(C)c(CC)n1,undefined,"nutty, vegetable, meaty, baked",flavor_db,0
C=C1CC2CCC1C2(C)C,C=C1CC2CCC1C2(C)C,undefined,camphor,flavor_db,0
C=CC(C)CCCC(C)(C)O,C=CC(C)CCCC(C)(C)O,undefined,"tart lime, citrus, lime, fresh, floral, clean, cologne, weedy",flavor_db,0
CCCCCCCCCCCCCCC(C)=O,CCCCCCCCCCCCCCC(C)=O,undefined,"fruit, fruity",flavor_db,0
Cc1nc(C)c(C)o1,Cc1nc(C)c(C)o1,undefined,"wasabi, roasted, mustard, shellfish, vegetable, nut skin, nutty",flavor_db,0
C=C(C)C1CCC(C)C(OC(C)=O)C1,C=C(C)C1CCC(C)C(OC(C)=O)C1,sweet,"mint, cuminseed, rose, floral, sweet, minty, medicine, medicinal, camphor",flavor_db,0
CC(=O)OCCC1CCCCC1,CC(=O)OCCC1CCCCC1,undefined,"mint, rose, green, plant, raspberry, plastic",flavor_db,0
CCCCOC(=O)Cc1ccccc1,CCCCOC(=O)Cc1ccccc1,undefined,"rose, chocolate, honey",flavor_db,0
COc1cc(CCC(C)=O)ccc1O,COc1cc(CCC(C)=O)ccc1O,sweet,"vanilla, clove, animal, sweet, ginger, woody, spicy, phenolic",flavor_db,0
CCC(=O)OCc1ccccc1,CCC(=O)OCc1ccccc1,sweet,"apple, berry, jasmine, jam, jasmin, banana, strawberry, floral, sweet, fruity, balsam",flavor_db,0
CCC(=O)OCCc1ccccc1,CCC(=O)OCCc1ccccc1,undefined,"red rose, floral, fruity, balsam, honey, styrax",flavor_db,0
CC(=O)OCCCc1ccccc1,CC(=O)OCCCc1ccccc1,sweet,"spicy, sweet, balsam, storax, cinnamon, bitter",flavor_db,1
CC(=O)OCCCc1ccccc1,CC(=O)OCCCc1ccccc1,bitter,"spicy, sweet, balsam, storax, cinnamon, bitter",flavor_db,1
CC(=O)Oc1ccccc1,CC(=O)Oc1ccccc1,undefined,phenolic,flavor_db,0
COc1ccc(CC(C)=O)cc1,COc1ccc(CC(C)=O)cc1,sweet,"anisic, sweet, fruity, balsam, spicy",flavor_db,0
OCCCc1ccccc1,OCCCc1ccccc1,sweet,"mignonette, cinnamyl, fruit, sweet, anise, balsam, hyacinth, spicy, cinnamon",flavor_db,0
CCc1ccc(O)cc1,CCc1ccc(O)cc1,undefined,"smoke, castoreum, spice, alcohol, guaiacol, phenol, medicinal, phenolic",flavor_db,0
COc1ccc(C=O)cc1,COc1ccc(C=O)cc1,sweet,"mimosa, hawthorn, cherry, powdery, bitter, vanilla, anise, hawthorne, chocolate, balsam, creamy, minty, berry, sweet, floral, mint, almond, cinnamon",flavor_db,1
CCCC(C)C=O,CCCC(C)C=O,undefined,"ethereal, fruity, green",flavor_db,0
CCCC(=O)CCC,CCCC(=O)CCC,sweet,"pineapple, strawberry, sweet, fruity, peanut, cognac, cheese",flavor_db,0
CCOC(=O)CCC(=O)OCC,CCOC(=O)CCC(=O)OCC,undefined,"peach, chocolate, apple, apricot, mild, wine, grape, musty, fruit, fruity, cranberry, pear, ylang, cooked",flavor_db,0
CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,sweet,"ethereal, sweet",flavor_db,0
CCCCCCCCC(=O)OCC,CCCCCCCCC(=O)OCC,undefined,"rose, wine, waxy, rum, fruity, tropical, natural",flavor_db,0
Cc1cnc(C)cn1,Cc1cnc(C)cn1,undefined,"roast beef, roasted nuts, grass, medical, cocoa, woody, medicine, roasted nut, medicinal",flavor_db,0
C=CC(=C)CCC=C(C)C,C=CC(=C)CCC=C(C)C,undefined,"peppery, spice, balsamic, must, balsam, terpene, spicy, plastic",flavor_db,0
CC(C)CCO,CC(C)CCO,undefined,"oil, alcoholic, burnt, whiskey, malt, banana, fusel, fruity",flavor_db,0
CC1OC(C)OC(C)O1,CC1OC(C)OC(C)O1,sweet,"sweet, aromatic",flavor_db,0
CCCCCC(=O)OCC,CCCCCC(=O)OCC,sweet,"pineapple, apple peel, waxy, banana, fruit, sweet, fruity, green",flavor_db,0
C=CCOC(=O)CCCCC,C=CCOC(=O)CCCCC,sweet,"pineapple, ethereal, arrack, fatty, sweet, rum, fruity, tropical, cognac",flavor_db,0
C1CCNC1,C1CCNC1,undefined,"alkaline, egg, animal, ammoniacal, amine",flavor_db,1
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,undefined,"fatty, mild",flavor_db,0
CCCCOC(C)=O,CCCCOC(C)=O,undefined,"solvent, ethereal, banana, fruity, pear",flavor_db,0
CC(=O)OCCC(C)C,CC(=O)OCCC(C)C,sweet,"bitter, solvent, banana, fruity, sweet",flavor_db,1
CC(=O)OCCC(C)C,CC(=O)OCCC(C)C,bitter,"bitter, solvent, banana, fruity, sweet",flavor_db,1
CCCCCCCCCCCCCCCCCC(=O)OCCCC,CCCCCCCCCCCCCCCCCC(=O)OCCCC,undefined,"fatty, oily, mild",flavor_db,0
