Canonicalized SMILES,Canonicalized Taste,Original Labels,Source,mol,standardised_smiles
CC(=O)C1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,"Slightly sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67060>,CC(=O)C1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O
COCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,"Very sweet; Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66ff0>,COCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
COCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,"Sweet; Very sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66f80>,COCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O
O=C(O)CNC(=Nc1ccc2ccccc2n1)NC1CCCCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66f10>,O=C(O)CNC(=Nc1ccc2ccccc2n1)NC1CCCCCCC1
CC(NC(=Nc1ccc2ccccc2n1)NCC(=O)O)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66ea0>,CC(NC(=Nc1ccc2ccccc2n1)NCC(=O)O)c1ccccc1
OCC1(O)SCC(O)C(O)C1O,sweet,"Very sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66e30>,OCC1(O)SCC(O)C(O)C1O
NC(Cc1c[nH]c2cc(C(F)(F)F)ccc12)C(=O)O,sweet,"Intensely sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66d50>,NC(Cc1c[nH]c2cc(C(F)(F)F)ccc12)C(=O)O
Nc1cccc2c1S(=O)(=O)NC2=O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66ce0>,Nc1cccc2c1S(=O)(=O)NC2=O
COc1ccc(C2Cc3ccccc3C(=O)O2)cc1O,sweet,"Very sweet; Sweet(3), Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66c70>,COc1ccc(C2Cc3ccccc3C(=O)O2)cc1O
COc1ccc(C2Cc3cccc(O)c3CO2)cc1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66c00>,COc1ccc(C2Cc3cccc(O)c3CO2)cc1O
COc1ccc(C2Cc3cccc(O)c3C(=O)N2)cc1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66b90>,COc1ccc(C2Cc3cccc(O)c3C(=O)N2)cc1O
COc1cc2c(cc1O)C1c3ccccc3OCC1(O)C2,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66b20>,COc1cc2c(cc1O)C1c3ccccc3OCC1(O)C2
CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66ab0>,CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O
COC(=O)C1OC(OC2CCC34CC35CCC3(C)C(C(C)C6CC=C(C)C(=O)O6)CCC3(C)C5CCC4C2(C)C(=O)O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66a40>,COC(=O)C1OC(OC2CCC34CC35CCC3(C)C(C(C)C6CC=C(C)C(=O)O6)CCC3(C)C5CCC4C2(C)C(=O)O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd669d0>,CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O
CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66960>,CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O
CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O,sweet,"Sweet; Sweetish, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd668f0>,CC1=CCC(C(C)C2CCC3(C)C4CCC5C(C)(C(=O)O)C(OC6OC(CO)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)CCC56CC46CCC23C)OC1=O
COC(=O)C1OC(OC2C(OC3CCC45CC46CCC4(C)C(C(C)C7CC=C(C)C(=O)O7)CCC4(C)C6CCC5C3(C)C(=O)O)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66810>,COC(=O)C1OC(OC2C(OC3CCC45CC46CCC4(C)C(C(C)C7CC=C(C)C(=O)O7)CCC4(C)C6CCC5C3(C)C(=O)O)OC(CO)C(O)C2O)C(O)C(O)C1O
CC1=CC(=O)NS(=O)(=O)O1,sweet,"Sweet(5); Bitter, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd667a0>,CC1=CC(=O)NS(=O)(=O)O1
CCC1=COS(=O)(=O)NC1=O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd666c0>,CCC1=COS(=O)(=O)NC1=O
CCCC1=C(C)OS(=O)(=O)NC1=O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66650>,CCCC1=C(C)OS(=O)(=O)NC1=O
O=C1C=COS(=O)(=O)N1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd663b0>,O=C1C=COS(=O)(=O)N1
CC=NO,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66340>,CC=NO
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCCc1ccc(OC)c(O)c1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd661f0>,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NCCCc1ccc(OC)c(O)c1
CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C23CC1OC3=O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66180>,CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C23CC1OC3=O
CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C,sweet,"Sweet(11); Bitter, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66110>,CC(NC(=O)C(N)CC(=O)O)C(=O)NC1C(C)(C)SC1(C)C
C=COc1ccc([N+](=O)[O-])cc1N,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66030>,C=COc1ccc([N+](=O)[O-])cc1N
ON=Cc1ccc(Cc2ccccc2)o1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd658c0>,ON=Cc1ccc(Cc2ccccc2)o1
ON=Cc1ccco1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd653f0>,ON=Cc1ccco1
O=CC(O)C(O)C(O)CO,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65000>,O=CC(O)C(O)C(O)CO
CC1(C)CC1(C(=O)O)S(=O)(=O)c1ccccc1,sweet,"Intensely sweet; Sweet(4), Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64f90>,CC1(C)CC1(C(=O)O)S(=O)(=O)c1ccccc1
CC1CCC(C(=O)O)(S(=O)(=O)c2ccccc2)CC1C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64e40>,CC1CCC(C(=O)O)(S(=O)(=O)c2ccccc2)CC1C
CC1CC=CCC1(C(=O)O)S(=O)(=O)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64d60>,CC1CC=CCC1(C(=O)O)S(=O)(=O)c1ccccc1
COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64a50>,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O
COC(=O)C(NC(=O)C(N)C(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64660>,COC(=O)C(NC(=O)C(N)C(=O)O)C(=O)OC1C2(C)CCC(C2)C1(C)C
O=C(O)CCNC(=O)Nc1ccc([N+](=O)[O-])cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd645f0>,O=C(O)CCNC(=O)Nc1ccc([N+](=O)[O-])cc1
CCCCOC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64190>,CCCCOC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O
CCOC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67ed0>,CCOC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O
CCCOC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65070>,CCCOC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O
CC1=C(CCc2ccoc2)C2(C)CCC(OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)C(C)(C)C2CC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64040>,CC1=C(CCc2ccoc2)C2(C)CCC(OC3OC(CO)C(O)C(O)C3OC3OCC(O)C(O)C3O)C(C)(C)C2CC1
O=C(O)CNC(=Nc1ccc2nonc2c1)NC1CCCCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65620>,O=C(O)CNC(=Nc1ccc2nonc2c1)NC1CCCCCCC1
Cc1cccc(CNC(=Nc2ccc(C#N)cc2)NCC(=O)O)c1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67370>,Cc1cccc(CNC(=Nc2ccc(C#N)cc2)NCC(=O)O)c1
Nc1cc([N+](=O)[O-])ccc1Br,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65700>,Nc1cc([N+](=O)[O-])ccc1Br
CCC(C)CC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd657e0>,CCC(C)CC(C)NC(=O)C(N)CC(=O)O
CCCCC(CC)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65e00>,CCCCC(CC)NC(=O)C(N)CC(=O)O
CCCCCCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67220>,CCCCCCC(C)NC(=O)C(N)CC(=O)O
CCCCC(C)NC(=O)C(N)CC(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64200>,CCCCC(C)NC(=O)C(N)CC(=O)O
CCCCOS(N)(=O)=O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64580>,CCCCOS(N)(=O)=O
O=C(O)CN=C(Nc1cc(Cl)cc(Cl)c1)NC(c1ccccc1)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67990>,O=C(O)CN=C(Nc1cc(Cl)cc(Cl)c1)NC(c1ccccc1)c1ccccc1
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65ee0>,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O
ClC(Cl)Cl,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd662d0>,ClC(Cl)Cl
Nc1cc([N+](=O)[O-])ccc1Cl,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65770>,Nc1cc([N+](=O)[O-])ccc1Cl
COC(=O)C(CC(=O)CNC(=O)Nc1ccc(C#N)cc1)Cc1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64820>,COC(=O)C(CC(=O)CNC(=O)Nc1ccc(C#N)cc1)Cc1ccccc1
N#Cc1ccc(NC(=O)NCCC(=O)O)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64cf0>,N#Cc1ccc(NC(=O)NCCC(=O)O)cc1
O=S(=O)(O)NC1CCCCC1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd649e0>,O=S(=O)(O)NC1CCCCC1
CC(=O)OCC1OC(OC2CCC3(C)C4CC(OC5OC(C)C(O)C(O)C5O)C5C(C6(C)CCC(C(C)(C)O)O6)CCC5(C)C4C(C)CC3C2(C)C)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64ba0>,CC(=O)OCC1OC(OC2CCC3(C)C4CC(OC5OC(C)C(O)C(O)C5O)C5C(C6(C)CCC(C(C)(C)O)O6)CCC5(C)C4C(C)CC3C2(C)C)C(O)C1O
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(C)N,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67300>,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(C)N
CC(N)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65d20>,CC(N)C(=O)O
OCC(O)C(O)C(O)CO,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67bc0>,OCC(O)C(O)C(O)CO
NC(=O)CC(N)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65af0>,NC(=O)CC(N)C(=O)O
OCC1OC(OC2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64120>,OCC1OC(OC2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1O
OCC1OC(O)C(O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65310>,OCC1OC(O)C(O)C(O)C1O
NC(=O)CCC(N)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65150>,NC(=O)CCC(N)C(=O)O
NC(Cc1cnc[nH]1)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64eb0>,NC(Cc1cnc[nH]1)C(=O)O
COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=S)Nc1cnc(C#N)nc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65bd0>,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=S)Nc1cnc(C#N)nc1
COc1ccc(C2Oc3cc(O)cc(O)c3C(=O)C2OC(C)=O)cc1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64970>,COc1ccc(C2Oc3cc(O)cc(O)c3C(=O)C2OC(C)=O)cc1O
O=C(CO)CO,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64740>,O=C(CO)CO
CN(C)C(N)=O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64c10>,CN(C)C(N)=O
CCC(C)C(N)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67450>,CCC(C)C(N)C(=O)O
OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64b30>,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O
CC(C)CC(N)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67b50>,CC(C)CC(N)C(=O)O
OCC1OC(OC2COC(O)(CO)C(O)C2O)C(O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65540>,OCC1OC(OC2COC(O)(CO)C(O)C2O)C(O)C(O)C1O
NCCCCC(N)C(=O)O,sweet,"Sweet; Sweet/Bitter, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd66880>,NCCCCC(N)C(=O)O
OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65f50>,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
OCC(O)C(O)C(O)C(O)CO,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65fc0>,OCC(O)C(O)C(O)C(O)CO
CSCCC(N)C(=O)O,sweet,"Sulphurous/Sweet; Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64ac0>,CSCCC(N)C(=O)O
CCCC(N)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd647b0>,CCCC(N)C(=O)O
NC(Cc1ccccc1)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65b60>,NC(Cc1ccccc1)C(=O)O
CC1OC(O)C(O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd675a0>,CC1OC(O)C(O)C(O)C1O
NC(CO)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd646d0>,NC(CO)C(=O)O
OCC1(O)OCC(O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd655b0>,OCC1(O)OCC(O)C(O)C1O
CC(O)C(N)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65d90>,CC(O)C(N)C(=O)O
NC(Cc1c[nH]c2ccccc12)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64270>,NC(Cc1c[nH]c2ccccc12)C(=O)O
NC(Cc1ccc(O)cc1)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64510>,NC(Cc1ccc(O)cc1)C(=O)O
CCOc1ccc(NC(N)=O)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd671b0>,CCOc1ccc(NC(N)=O)cc1
C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3,sweet,"Sweet(4); Bitter, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65930>,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O)C3
CC(C)C(N)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd65cb0>,CC(C)C(N)C(=O)O
OC1COC(O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd665e0>,OC1COC(O)C(O)C1O
CCC(N)C(=O)O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67840>,CCC(N)C(=O)O
OCC(O)C(O)CO,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd677d0>,OCC(O)C(O)CO
CCOc1ccc([N+](=O)[O-])cc1N,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67290>,CCOc1ccc([N+](=O)[O-])cc1N
OCCO,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd64430>,OCCO
Nc1cc([N+](=O)[O-])ccc1F,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd652a0>,Nc1cc([N+](=O)[O-])ccc1F
O=Cc1ccco1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd654d0>,O=Cc1ccco1
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,sweet,"Tasteless; Sweet(3), Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd67ca0>,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O
CC(=CCO)CCC1=C(C=O)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd70040>,CC(=CCO)CCC1=C(C=O)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C
OCC1OC(O)(C2(OC3(CO)OC(CO)C(O)C3O)OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd70200>,OCC1OC(O)(C2(OC3(CO)OC(CO)C(O)C3O)OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
OCC(O)CO,sweet,"Sweet(2); Sweet/Astringent, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd70270>,OCC(O)CO
NCC(=O)O,sweet,"Sweet(6); Non-sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd702e0>,NCC(=O)O
N#Cc1ccc(NC(=O)NCC(=O)O)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd70c80>,N#Cc1ccc(NC(=O)NCC(=O)O)cc1
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd70eb0>,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6CC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd712a0>,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6CC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
N=C(N)N,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd719a0>,N=C(N)N
N#Cc1ccc(NC(=NC2CCCCCCC2)NCc2nnn[nH]2)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd71a10>,N#Cc1ccc(NC(=NC2CCCCCCC2)NCc2nnn[nH]2)cc1
CC(N=C(NCC(=O)O)Nc1cc(Cl)cc(Cl)c1)c1ccccc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd71d90>,CC(N=C(NCC(=O)O)Nc1cc(Cl)cc(Cl)c1)c1ccccc1
N#Cc1ccc(NC(=NC2CCCCCCC2)NCC(=O)O)cc1,sweet,"Sweet, Sweetness",chemtastes_db,<rdkit.Chem.rdchem.Mol object at 0x7c524bd726c0>,N#Cc1ccc(NC(=NC2CCCCCCC2)NCC(=O)O)cc1
